browser_id,time_on_site,timestamp,isp,geonetworkcity,date,totals.uniquescreenviews,totals.timeonscreen,hits.isinteraction,hits.promotionactioninfopromoisclick,totals.screenviews,trafficsourcemedium,trafficsourcerefferalpath,device.browser,device.devicecategory,device.mobiledevicebranding,device.ismobile,promo_cateogry,totalspageviews,phone_no,customer_segment,gender,number_of_children,income,marital_status,vehicle_type,owns_vehicle,accomodation_status_rented_own,owns_house,occupation,credit_score,customer_transactions_using_mobile_banking,customer_transactions_using_internet_banking,customer_transactions_using_mobile_wallet,length_of_the_customer’s_relationship_with_the_bank,educational_status,home_city_or_province,age,employed_or_business,address_type_permanent_temporary,type_of_card_held,date_of_card_issue,spending_on_credit_card_in_jan,spending_on_credit_card_in_feb,spending_on_credit_card_in_mar,spending_on_credit_card_in_apr,spending_on_credit_card_in_may,spending_on_credit_card_in_june,spending_on_credit_card_in_july,spending_on_credit_card_in_aug,spending_on_credit_card_in_sep,spending_on_credit_card_in_oct,spending_on_credit_card_in_nov,spending_on_credit_card_in_dec,transactions_jan,transactions_feb,transactions_mar,transactions_apr,transactions_may,transactions_june,transactions_july,transactions_aug,transactions_sep,transactions_oct,transactions_nov,transactions_dec,max_transaction_amount,category_of_max_number_of_transaction,category_of_max_spend_amount,atm_transaction_amount_yearly,no_of_atm_transaction_yearly,savings_accounts,current_accounts,salary_accounts,millennia_cards,credit_cards,debit_cards,prepaid_cards,forex_cards,commercial_credit_cards,fixed_deposit,non_withdrawal_deposits,home_loan,personal_loan,business_growth_loan,two_wheeler_loan,easyemi_consumer_loan,bike_loan,car_loan,educational_loan,motor_insurance,home_insurance,domestic_help_insurance,travel_insurance,education_insurance,savings_accounts_amount,savings_accounts_interest_rate,savings_accounts_number_of_times_debited,savings_accounts_maximum_amt_debited,current_accounts_amount,current_accounts_interest_rate,current_accounts_number_of_times_debited,current_accounts_maximum_amt_debited,salary_accounts_amount,salary_accounts_interest_rate,salary_accounts_number_of_times_debited,salary_accounts_maximum_amt_debited,fd_amount,fd_interest_rate,non_withdrawl_deposit_amount,non_withdrawl_deposit_interest_rate,twl_Principal amount,twl_Loan to value of asset,twl_Date of loan disbursement,twl_Manufacturer details,twl_Dealer name,twl_Dealer location,twl_Amount paid,bike_twl_Principal amount,bike_twl_Loan to value of asset,bike_twl_Date of loan disbursement,bike_twl_Manufacturer details,bike_twl_Dealer name,bike_twl_Dealer location,bike_twl_Amount paid,car_Principal amount,car_Loan to value of asset,car_Date of loan disbursement,car_Manufacturer details,car_Dealer name,car_Dealer location,car_Amount paid,home_Principal amount,home_Loan to value of asset,home_Date of loan disbursement,home_Amount paid,personal_Principal amount,personal_Loan to value of asset,personal_Date of loan disbursement,personal_Amount paid,personal_purpose_category,business_Principal amount,business_Loan to value of asset,business_Date of loan disbursement,business_Amount paid,business_category,easyemi_Principal amount,easyemi_Loan to value of asset,easyemi_Date of loan disbursement,easyemi_Amount paid,easyemi_purpose_category,easyemi_dealer_name,easyemi_dealer_location,easyemi_product_manufacturer,edu_Principal amount,edu_Loan to value of asset,edu_Date of loan disbursement,edu_Amount paid,credit_card_Date of card issue,credit_card_Average spendings,credit_card_no_of_transactions,credit_card_max_spent_category,credit_card_max_trans_category,debit_card_Date of card issue,debit_card_Average spendings,debit_card_no_of_transactions,debit_card_max_spent_category,debit_card_max_trans_category,millennia_cards_Date of card issue,millennia_cards_Average spendings,millennia_cards_no_of_transactions,prepaid_cards_Date of card issue,prepaid_cards_Average spendings,prepaid_cards_no_of_transactions,forex_cards_Date of card issue,forex_cards_Average spendings,forex_cards_no_of_transactions,commercial_credit_cards_Date of card issue,commercial_credit_cards_Average spendings,commercial_credit_cards_no_of_transactions,travel_insurance_geographic_coverage,travel_insurance_premium_amount,travel_insurance_add_ons,travel_insurance_number_of_claims,travel_insurance_type_of_claim,travel_insurance_amount_of_claim,travel_insurance_month_of_claim,travel_insurance_number_of_adult_family_members_insured,travel_insurance_number_of_minor_family_members_insured,travel_insurance_sum_insured,home_insurance_coverage,home_insurance_premium_amount,home_insurance_add_ons,home_insurance_number_of_claims,home_insurance_type_of_claim,home_insurance_amount_of_claim,home_insurance_month_of_claim,home_insurance_type_of_property,home_insurance_sum_insured,motor_insurance_coverage,motor_insurance_premium_amount,motor_insurance_add_ons,motor_insurance_number_of_claims,motor_insurance_type_of_claim,motor_insurance_amount_of_claim,motor_insurance_month_of_claim,motor_insurance_type_of_vehicle,motor_insurance_sum_insured,domestic_help_insurance_coverage,domestic_help_insurance_premium_amount,domestic_help_insurance_add_ons,domestic_help_insurance_number_of_claims,domestic_help_insurance_type_of_claim,domestic_help_insurance_amount_of_claim,domestic_help_insurance_month_of_claim,domestic_help_insurance_sum_insured,medical_insurance_coverage,medical_insurance_premium_amount,medical_insurance_add_ons,medical_insurance_number_of_claims,medical_insurance_type_of_claim,medical_insurance_amount_of_claim,medical_insurance_month_of_claim,medical_insurance_number_of_adult_family_members_insured,medical_insurance_number_of_minor_family_members_insured,medical_insurance_sum_insured
1000075,247,19:01,cox.net',Surat Thani,2020-02-12,2,68,0,0,10,Direct,google.com,firefox,laptop,apple,error: Field 'devicedevicecategory' not found,deposits,10,965-972-3321,silver,male,1,47064.11,unmarried,car,no,own,yes,shop_owner,687,89,85,10,15,0,Mobile,29,business,permanent,standard,5/8/2019,50051,10120,10616,45555,42183,97347,53151,94746,61636,53528,26154,43268,2,1,8,8,1,6,10,3,3,6,9,10,21377,leisure,food,9021724,46,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,3629533,4.5,165,466591,3573085,3.5,176,1498372,1501292,5.5,190,945948,5404335,1.5,8709591,1,554150,76,3/8/2020,tvs,"Kovacek, Ernser and Considine",Nacka,8422,526820,35,11/9/2019,duke,Kertzmann-Kiehn,Khuean Ubonrat,8403,67006,92,8/10/2019,hyundai,Kihn Group,Massy,7245,320653,17,6/16/2019,81,482440,83,12/25/2019,8170,hospital,498034,67,9/20/2019,517340,trade,746088,12,9/11/2019,8096,mobile,Welch LLC,Edgeworthstown,motorolla,629912,99,12/11/2019,4208,5/3/2019,45035,55,food,travel,1/26/2020,103470,31,tech,travel,7/21/2019,436107,20,6/6/2019,363361,55,1/3/2020,588810,36,3/15/2020,496407,3,domestic,52940,Accidental Death Avalanche Closure,4,Rental Car Damage Coverage,4928576,9,4,1,4784636,Frozen Food Coverage Guaranteed Repairs Coverage Home Assistance Coverage Household removals Coverage,439140,Tenant Liability Coverage,2,Ancillary Deductible Coverage,8040694,8,Villa,2736850,Breakdown Coverage,31620,Accidental Death Coverage Child Seat Replacement Coverage,1,type4,310197,1,Motorbike,2783947,Medical Coverage,55792,Lost Passport Coverage,6,type1,124879,6,39126,Critical illness cover,98771,Personal Accident cover,8,type1,2155214,10,2,1,757673
1000330,194,7:46,hinet.net',Émponas,2020-01-13,4,20,0,0,9,Affiliates,linkedin.com,edge,mobile,samsung,error: Field 'devicedevicecategory' not found,credit_card,6,390-745-7059,silver,female,4,20554.05,unmarried,car,yes,own,yes,politician,574,65,98,77,3,0,Nova Venécia,35,business,permanent,standard,5/14/2019,20740,17496,93070,27726,80028,98016,98654,59018,23817,87858,19635,77515,10,1,6,6,6,2,10,9,10,3,5,8,26233,leisure,travel,9579684,42,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,591171,1,194,905653,147761,5,139,342345,9303813,2,49,184325,80040,1.5,7729852,2,394159,17,5/16/2019,duke,Heaney Group,Siikajoki,1792,571776,67,6/14/2019,suzuki,Keeling LLC,Vardenik,9345,24770,93,10/4/2019,honda,Lesch Inc,Ramonâ€™,1911,352225,10,4/23/2019,60,186947,28,12/3/2019,4407,travel,572931,41,3/22/2019,343488,IT,85747,90,5/11/2019,2605,other electronics,Rice-Brakus,Veinticinco de Mayo,motorolla,151853,58,12/30/2019,1608,4/19/2019,526936,66,tech,hobby,2/21/2020,823989,60,tech,travel,7/15/2019,636225,2,2/29/2020,154993,28,1/31/2020,362525,32,5/9/2019,363932,25,international,18331,Dental Coverage,1,Delayed Lost Baggage Coverage,3518462,11,4,1,4074132,Frozen Food Coverage Guaranteed Repairs Coverage Home Assistance Coverage Household removals Coverage,214279,Alternative Accommodation Coverage,5,Legal Expense Coverage Living Away Coverage,2806139,9,Apartment,5847559,Third Party Liability Coverage,48824,Fire Coverage Limit,1,type2,763517,1,Car,9280672,Legal Expense Coverage Living Expense Coverage,61707,Personal Accident Coverage,6,type1,326204,3,452106,Hospital cash,15076,Personal Accident cover,1,type5,2355752,9,2,1,4785665
1000304,456,14:11,hinet.net',Cruz,2020-01-01,3,36,1,1,7,Display,linkedin.com,firefox,mobile,lenovo,error: Field 'devicedevicecategory' not found,accounts,6,933-134-7077,silver,female,3,59676.3,married,bike,yes,rented,no,teacher,449,74,46,74,5,0,Nova Odessa,43,employed,temporary,gold,4/27/2019,52509,31958,80156,30289,22802,27666,19370,86159,62926,96829,42828,12966,4,9,10,8,8,4,9,7,10,1,9,7,29461,food,leisure,4757546,6,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,7999647,5,129,695989,8001504,3.5,74,1057882,407363,3,91,699561,90906,0.5,8306824,5,634534,86,7/6/2019,duke,"Kuhlman, Gibson and Kub",Laboulaye,3462,160209,50,1/6/2020,duke,Steuber Group,Lo Prado,4137,20723,40,8/14/2019,maruti,Lind Inc,Bang Rakam,9659,480649,72,7/10/2019,49,921014,11,5/7/2019,5470,hospital,366398,10,5/30/2019,236582,IT,572703,24,10/2/2019,5072,other electronics,Schuppe Group,Bandaran,apple,979879,67,6/24/2019,5785,9/19/2019,13458,7,leisure,travel,12/9/2019,901207,84,hobby,hobby,11/10/2019,808032,54,9/26/2019,272385,48,11/9/2019,745255,91,1/1/2020,183926,26,domestic,37470,Accidental Death Avalanche Closure,3,Personal Accident Coverage,2358633,9,4,1,3751519,Building Damage Coverage,575973,Frozen Food Coverage Guaranteed Repairs Coverage Home Assistance Coverage Household removals Coverage,5,Legal Expense Coverage Living Away Coverage,8384049,12,Villa,4038452,Off Road Coverage,19772,Natural Calamity Coverage,2,type2,242367,2,Motorbike,8052574,Medical Coverage,58754,Legal Expense Coverage Living Expense Coverage,9,type4,214481,9,170241,Maternity Cover,62818,Hospital cash,1,type5,9068793,10,2,2,9343279
1000244,262,9:26,comcast.net',Xiabao,2020-02-07,5,99,0,0,7,Display,facebook.com,firefox,tablet,apple,error: Field 'devicedevicecategory' not found,credit_card,8,838-742-7817,silver,male,4,19173.58,unmarried,bike,yes,rented,yes,unskilled_labour,316,11,66,73,8,0,Angeghakot’,55,business,permanent,gold,6/30/2019,86260,60116,66758,44020,29996,99351,43748,19407,15430,32413,66869,67541,2,9,5,5,3,8,9,9,5,5,10,2,28321,others,hospital,5388231,15,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,7291114,2,20,1663484,8259285,1,113,1654416,2080404,2.5,51,685377,4411603,6,5601406,2,596321,79,4/28/2019,tvs,"Hyatt, Durgan and Runolfsson",Tangub,8361,542823,24,11/22/2019,duke,Flatley-Kautzer,Cuamba,7520,97145,86,6/6/2019,maruti,"Nienow, Ritchie and Wyman",Querecotillo,9713,733719,90,10/31/2019,78,370758,52,9/5/2019,1864,hospital,866787,94,8/22/2019,382869,travel,615147,66,10/25/2019,8979,other electronics,Rohan-Armstrong,KÃ¸benhavn,redmi,177300,44,7/6/2019,4345,10/24/2019,321425,21,travel,tech,4/1/2019,961831,24,food,travel,11/27/2019,326751,4,4/10/2019,310211,69,11/3/2019,621607,77,11/7/2019,911084,18,domestic,50177,Ski Equipment Coverage,5,Delayed Flight Cancellation Coverage,3558904,3,4,1,1139465,Legal Expense Coverage Living Away Coverage,834753,,4,,8630241,11,Villa,8500559,Damage Towing Coverage,57856,Life Coverage PassengersFull Loss Damage Coverage,4,type5,990607,6,Motorbike,4567098,Legal Expense Coverage Living Expense Coverage,43451,Personal Accident Coverage,4,type3,430501,12,249110,Hospital cash,64905,Personal Accident cover,5,type5,5067460,5,3,2,3411068
1000177,436,21:19,comcast.net',Kajatian,2020-02-23,1,12,1,1,7,Refferal,linkedin.com,chrome,mobile,samsung,error: Field 'devicedevicecategory' not found,credit_card,8,969-931-7923,silver,male,3,35147.58,unmarried,bike,no,own,no,engineer,396,87,72,29,10,1,Pavlovka,34,employed,temporary,standard,4/26/2019,55646,13600,45141,73688,35197,45630,59837,36929,53280,76349,34560,99516,5,2,3,8,10,5,5,2,4,7,4,3,27899,food,travel,674099,39,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,4779257,4,55,1738522,7162934,5,23,1500410,7474453,3.5,57,1538810,2101816,0.5,6380441,5.5,878849,85,12/26/2019,duke,Kuhlman Inc,San Miguel,4165,827740,91,9/20/2019,yamaha,"Hauck, Ortiz and Green",KropachÃ«vo,4909,55858,23,1/6/2020,hyundai,Ziemann Group,BanÃ­,9054,157979,16,7/20/2019,44,279639,48,6/24/2019,6459,travel,279987,24,2/18/2020,872604,food,301003,23,6/26/2019,3563,other electronics,Senger and Sons,Hongshan,huwaei,332044,11,6/13/2019,1335,2/19/2020,384512,9,hobby,hobby,12/14/2019,819258,42,others,tech,7/29/2019,557028,19,8/22/2019,999675,49,7/9/2019,836263,66,3/28/2019,952789,67,domestic,12480,Hijacking Coverage,4,Legal Expense Coverage,3316666,5,4,1,4378861,Basic Deductible Coverage Open Content Coverage,251562,Alternative Accommodation Coverage,4,No Claim bonus Coverage Packers Movers Coverage Personal belongings Coverage Stolen Key Coverage,8106608,7,Apartment,6188155,Permanent Partial Disability Coverage,81026,Third Party Liability Coverage,1,type2,164860,6,Car,5456108,Medical Coverage,20148,Lost Passport Coverage,1,type4,400039,2,324723,Critical illness cover,47029,Critical illness cover,10,type5,5079778,1,1,2,8892409
1000190,572,17:18,att.net',Göteborg,2020-02-17,1,96,1,0,10,Organic,linkedin.com,edge,tablet,lenovo,error: Field 'devicedevicecategory' not found,deposits,3,618-387-5107,gold,male,5,19886.42,married,car,no,rented,yes,nurse,541,20,66,75,4,0,Anahuac,26,employed,permanent,gold,3/19/2019,16609,39897,19811,97625,41985,39287,45223,19474,76823,20386,64505,64674,3,5,1,10,4,1,1,8,4,2,6,3,22048,hospital,hobby,369750,73,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,4921498,4,127,1264031,9608691,0.5,192,1359647,1627784,3.5,98,896810,146764,4.5,2011218,3.5,686274,10,6/6/2019,tvs,Mayer-Willms,KÃ½ria,3420,432747,54,12/12/2019,suzuki,"Witting, Becker and Mosciski",Sar-e Pul,6372,56408,57,3/31/2019,tata,Russel-Effertz,Lesnyye Polyany,6196,768676,54,10/28/2019,54,668917,57,12/4/2019,3206,electronics,827086,69,6/2/2019,476843,IT,585101,62,9/27/2019,5028,mobile,"Wyman, Grady and Lockman",Sukarama,samsung,586125,99,7/31/2019,5122,5/6/2019,469370,78,travel,hobby,6/7/2019,239872,28,hobby,travel,9/6/2019,257820,40,2/19/2020,351457,70,8/10/2019,175983,6,5/18/2019,239707,30,domestic,77260,Hazardous Sports Coverage,1,Hazardous Sports Coverage,3132900,2,3,1,2719964,Basic Deductible Coverage Open Content Coverage,447733,Basic Deductible Coverage Open Content Coverage,5,Ancillary Deductible Coverage,2269874,9,Apartment,9658645,Theft Coverage,56596,Strike Coverage,4,type4,857315,2,Car,6036072,Lost Passport Coverage,82028,Personal Accident Coverage,8,type3,482556,10,164116,Personal Accident cover,107006,Hospital cash,4,type1,7164514,3,1,1,2031805
1000166,270,13:15,cox.net',Kazan,2020-01-14,5,79,1,1,10,Direct,linkedin.com,brave,laptop,apple,error: Field 'devicedevicecategory' not found,loan,10,238-709-0091,gold,male,0,77393.86,married,bike,no,rented,no,firefighter,850,46,56,19,7,1,Timbó,52,employed,temporary,gold,6/20/2019,94636,29903,59140,42094,66719,95377,63518,36956,64163,31406,62974,79122,6,10,2,2,8,8,6,8,5,2,2,1,24472,others,food,2104166,52,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1654399,3,85,529421,6724793,2.5,92,944439,7530245,3.5,187,888210,3519099,4,3296588,3,147197,55,5/27/2019,tvs,"Sawayn, Herman and Zemlak",Syzranâ€™,6796,597345,70,7/13/2019,suzuki,Dach-Reinger,Buaran,9575,71639,79,2/13/2020,tata,"Rempel, Parker and Padberg",Muravlenko,786,262987,22,12/15/2019,38,642547,32,2/1/2020,4363,hospital,692109,98,8/15/2019,891165,food,948033,76,6/6/2019,8699,mobile,"Legros, Connelly and Altenwerth",Del Rosario,redmi,885631,51,4/23/2019,1879,11/3/2019,85753,99,food,tech,3/24/2019,576106,3,others,others,8/12/2019,489002,34,6/2/2019,868002,13,9/9/2019,692324,78,11/16/2019,555264,59,domestic,94608,Bail bond Coverage,5,Delayed Flight Cancellation Coverage,4474810,5,3,2,1635866,Basic Deductible Coverage Open Content Coverage,859695,No Claim bonus Coverage Packers Movers Coverage Personal belongings Coverage Stolen Key Coverage,5,Alternative Accommodation Coverage,2505916,3,Apartment,9894758,Windscreen Damage Coverage,55836,Permanent Partial Disability Coverage,3,type3,471607,1,Motorbike,4411337,Lost Passport Coverage,61064,Legal Expense Coverage Living Expense Coverage,1,type1,324748,3,131971,Hospital cash,20543,Hospital cash,9,type5,8820354,4,3,1,989078
1000311,460,16:40,comcastbusiness.net',Orleans,2020-02-20,2,46,0,1,9,Display,linkedin.com,brave,mobile,lenovo,error: Field 'devicedevicecategory' not found,loan,2,504-186-4424,gold,female,5,52717.54,married,bike,yes,own,yes,pilot,264,80,51,66,9,0,Viñac,34,business,temporary,gold,4/18/2019,49478,80780,16729,56164,80758,97046,96910,36868,69198,89401,33857,28481,2,5,5,8,4,10,3,4,2,3,5,2,20940,travel,others,6282870,84,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1383526,3,120,566374,5967954,4.5,197,108779,6045955,4,87,1675022,8836605,4,7686508,3.5,354592,64,2/6/2020,duke,Kassulke Inc,Jinsha,8898,721340,87,11/30/2019,yamaha,Brakus LLC,Phoenix,6766,25901,63,6/16/2019,honda,Runolfsdottir LLC,Sandefjord,5784,535190,63,3/24/2019,19,44176,42,6/15/2019,8876,hospital,698985,33,8/26/2019,744994,travel,444892,13,3/20/2019,6191,laptops,Grant LLC,Nesterovskaya,samsung,251810,79,2/2/2020,2911,9/12/2019,20928,59,travel,food,2/1/2020,728934,77,food,hobby,7/13/2019,787768,99,4/16/2019,447985,61,2/17/2020,985752,100,2/1/2020,584891,9,domestic,75097,Sport Equipment Damage Coverage,2,Terrorist Attack Coverage,1267459,1,4,2,2182914,Tenant Liability Coverage,919454,No Claim bonus Coverage Packers Movers Coverage Personal belongings Coverage Stolen Key Coverage,1,,3664025,1,Villa,3592126,Accident Coverage,44913,Riot Coverage,4,type4,220808,4,Car,7868656,Lost Passport Coverage,15189,Legal Expense Coverage Living Expense Coverage,2,type2,201432,6,273870,Personal Accident cover,51783,Maternity Cover,8,type5,7741375,5,2,1,6016355
1000305,597,14:54,verizon.net',Montreuil,2020-03-01,2,45,0,1,9,Refferal,linkedin.com,UC browser,tablet,samsung,error: Field 'devicedevicecategory' not found,credit_card,5,171-376-9537,gold,male,3,55931.77,married,car,no,own,no,pilot,527,60,45,39,15,0,Shatura,43,business,permanent,gold,6/4/2019,94117,56783,10297,57281,21929,42021,66957,31805,50929,80846,48748,65634,3,3,8,7,3,8,8,9,8,3,9,1,29820,hospital,food,2868063,68,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,3992959,0.5,48,1162649,5441479,0.5,116,1983736,615424,1.5,50,562375,4533792,4.5,9636487,4,211376,32,3/21/2019,tvs,Schinner-O'Reilly,Daegu,1475,22421,89,3/1/2020,yamaha,Okuneva-Torp,Moca,7178,58616,71,8/22/2019,honda,"Schuster, Emmerich and Braun",Zhashkiv,9844,871903,13,6/17/2019,66,477352,99,3/13/2020,7107,travel,806577,20,11/14/2019,61189,food,203338,42,9/27/2019,7345,other electronics,Metz-Huel,Ramalhal,samsung,152123,54,11/20/2019,3121,6/25/2019,490491,84,tech,hobby,7/1/2019,422453,35,food,hobby,7/30/2019,836505,19,7/15/2019,728365,40,5/20/2019,208448,97,9/30/2019,142971,14,domestic,22402,Sport Equipment Damage Coverage,1,Personal Accident Coverage,1298504,10,1,1,2599552,Tenant Liability Coverage,169974,Domestic help Coverage,3,Legal Expense Coverage Living Away Coverage,5079262,11,Apartment,4341767,Accidental Death Coverage Child Seat Replacement Coverage,34167,Riot Coverage,1,type2,516055,2,Car,9434970,Personal Accident Coverage,48893,Legal Expense Coverage Living Expense Coverage,9,type2,256183,8,407290,Critical illness cover,56690,Maternity Cover,8,type5,8078970,7,2,2,4003575
1000212,188,12:23,hinet.net',Nueve de Julio,2020-02-17,2,65,1,0,8,Paid,google.com,safari,laptop,samsung,error: Field 'devicedevicecategory' not found,accounts,3,219-590-4983,gold,female,3,12844.69,unmarried,bike,no,own,no,doctor,342,65,91,22,10,1,Negara,36,employed,temporary,standard,5/19/2019,38819,35573,37078,51220,36611,82808,73659,81005,49110,80680,99136,26701,9,9,2,6,4,5,2,2,10,6,4,2,25712,food,tech,6068700,19,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,6282229,5.5,138,1332251,6812845,5,167,987742,8096486,5.5,57,1768900,7783875,2.5,4254653,4.5,429336,15,9/14/2019,yamaha,Sawayn-Bauch,Chistopolâ€™,7593,917886,23,5/14/2019,duke,"Effertz, Tremblay and Jast",Sainte-Agathe-des-Monts,5629,11458,53,8/1/2019,tata,Beahan LLC,Okiot,1163,822041,70,8/8/2019,36,651955,48,12/22/2019,7336,electronics,193554,19,5/12/2019,80334,travel,277766,85,4/11/2019,8639,mobile,"Schneider, Rempel and Block",Lyon,redmi,141365,38,5/26/2019,3024,5/7/2019,254543,71,hobby,others,2/10/2020,408157,17,hobby,travel,4/28/2019,546351,93,11/22/2019,437721,32,6/6/2019,762516,55,5/19/2019,103220,29,international,39843,Permanent Partial Disability Coverage,3,Sport Equipment Damage Coverage,4460435,2,1,1,3392148,Building Damage Coverage,574131,Basic Deductible Coverage Open Content Coverage,4,Building Damage Coverage,5979524,7,Apartment,5865700,Accidental Death Coverage Child Seat Replacement Coverage,71321,Strike Coverage,1,type5,778948,1,Car,3501302,Accidental Death Coverage,37141,Legal Expense Coverage Living Expense Coverage,10,type5,52591,6,225209,Hospital cash,82592,Maternity Cover,6,type2,5905259,1,4,1,6992776
1000256,210,10:09,hinet.net',Karonga,2020-02-28,4,38,1,0,8,Refferal,google.com,opera,tablet,lenovo,error: Field 'devicedevicecategory' not found,accounts,7,170-748-8516,gold,male,5,95690.68,unmarried,bike,yes,own,no,engineer,535,57,84,63,7,1,Glinojeck,38,employed,permanent,gold,6/21/2019,85692,90836,88381,20614,57955,31361,95856,83038,65269,32864,21301,79610,6,1,4,2,8,3,5,3,1,1,10,9,29176,food,others,1230959,83,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,4334546,4,13,1546914,9039309,5.5,55,57326,7499078,6,33,940160,3288431,6,5907426,5.5,133912,75,8/25/2019,tvs,Kuhlman and Sons,JÃ¶nkÃ¶ping,2465,749577,11,3/28/2019,duke,Christiansen and Sons,Cotaparaco,5784,44608,77,2/10/2020,maruti,Blanda-Deckow,Safakulevo,1396,56191,45,11/7/2019,11,728150,88,12/14/2019,5197,electronics,281763,38,7/29/2019,339845,travel,118420,79,5/6/2019,3614,other electronics,"Yundt, Murphy and Denesik",KÃ¸benhavn,redmi,794442,37,4/10/2019,1616,3/19/2019,411215,72,tech,travel,6/1/2019,506236,64,hobby,hobby,4/16/2019,982559,17,8/3/2019,681260,38,4/7/2019,67565,85,10/24/2019,441983,3,domestic,98295,Countries Prohibited Coverage,5,Hijacking Coverage,1689040,12,2,1,3131807,Ancillary Deductible Coverage,990715,Basic Deductible Coverage Open Content Coverage,2,,6856637,11,Apartment,3347088,Electronic Equipment Coverage,96829,Natural Calamity Coverage,1,type5,824079,5,Car,5028448,Legal Expense Coverage Living Expense Coverage,72750,Personal Accident Coverage,5,type3,360880,7,471905,Personal Accident cover,123252,Personal Accident cover,3,type2,4555821,2,3,2,5490364
1000088,292,10:53,verizon.net',Sousa,2020-01-16,3,45,0,0,10,Direct,youtube.com,brave,tablet,lenovo,error: Field 'devicedevicecategory' not found,credit_card,6,310-585-9484,gold,female,1,81001.7,unmarried,bike,no,rented,no,driver,313,38,2,14,12,1,Changdai,36,employed,permanent,gold,5/21/2019,66049,68195,81918,71634,78850,36068,14814,52422,89769,15815,92778,29875,2,10,8,8,10,8,7,10,9,1,8,7,23725,hospital,hobby,2182343,63,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,9892199,4.5,191,1831470,7753240,6,47,1062989,7834097,0.5,182,879444,527358,4,8051752,2,851620,68,4/9/2019,suzuki,Rutherford-Kilback,Majayjay,8727,886925,46,7/7/2019,suzuki,"Kutch, Abshire and Spencer",Zhixia,6420,27165,87,12/7/2019,honda,VonRueden-Fisher,Holoriang,7120,452416,62,5/11/2019,99,498576,19,7/24/2019,8640,electronics,242207,85,12/1/2019,602491,travel,119647,36,8/2/2019,7029,other electronics,Johnson Inc,Victoria,huwaei,184397,73,3/4/2020,5834,12/5/2019,256399,31,others,leisure,7/4/2019,581717,3,leisure,travel,1/10/2020,244026,32,6/2/2019,321735,28,2/5/2020,30835,96,12/16/2019,384140,94,international,27292,Lost Passport Coverage,3,Medical Coverage,3303364,11,1,1,3287542,Legal Expense Coverage Living Away Coverage,189224,Tenant Liability Coverage,5,Alternative Accommodation Coverage,5913192,9,Apartment,1710662,Theft Coverage,77385,Natural Calamity Coverage,4,type5,824632,11,Motorbike,2041494,Legal Expense Coverage Living Expense Coverage,89910,Legal Expense Coverage Living Expense Coverage,6,type2,329088,2,415330,Personal Accident cover,63461,Personal Accident cover,7,type4,9412322,8,3,2,7949617
